"","country","year","sucide_rate"
"5552","Qatar",2010,0.88
"5553","Qatar",2010,0
"5554","Qatar",2010,0
"5555","Qatar",2010,0
"5556","Qatar",2010,0
"5557","Qatar",2010,0
"5558","Qatar",2010,0
"5559","Qatar",2010,0
"5560","Qatar",2010,0
"5561","Republic of Korea",2010,182.32
"5562","Republic of Korea",2010,82.73
"5563","Republic of Korea",2010,71.69
"5564","Republic of Korea",2010,46.65
"5565","Republic of Korea",2010,33.05
"5566","Republic of Korea",2010,27.12
"5567","Republic of Korea",2010,25.88
"5568","Republic of Korea",2010,20.75
"5569","Republic of Korea",2010,14.05
"5570","Republic of Korea",2010,11.86
"5571","Republic of Korea",2010,1.22
"5572","Republic of Korea",2010,0.88
"5573","Romania",2010,35.59
"5574","Romania",2010,32.75
"5575","Romania",2010,29.43
"5576","Romania",2010,15.16
"5577","Romania",2010,11.84
"5578","Romania",2010,7.3
"5579","Romania",2010,6.85
"5580","Romania",2010,4.82
"5581","Romania",2010,2.65
"5582","Romania",2010,2.18
"5583","Romania",2010,0.99
"5584","Romania",2010,0.48
"5585","Russian Federation",2010,74.43
"5586","Russian Federation",2010,57.1
"5587","Russian Federation",2010,52.08
"5588","Russian Federation",2010,46.34
"5589","Russian Federation",2010,37.3
"5590","Russian Federation",2010,18.23
"5591","Russian Federation",2010,8
"5592","Russian Federation",2010,7.78
"5593","Russian Federation",2010,7.67
"5594","Russian Federation",2010,7.45
"5595","Russian Federation",2010,1.87
"5596","Russian Federation",2010,0.96
"5597","Saint Lucia",2010,19.52
"5598","Saint Lucia",2010,6.38
"5599","Saint Lucia",2010,4.41
"5600","Saint Lucia",2010,0
"5601","Saint Lucia",2010,0
"5602","Saint Lucia",2010,0
"5603","Saint Lucia",2010,0
"5604","Saint Lucia",2010,0
"5605","Saint Lucia",2010,0
"5606","Saint Lucia",2010,0
"5607","Saint Lucia",2010,0
"5608","Saint Lucia",2010,0
"5609","Saint Vincent and Grenadines",2010,44.79
"5610","Saint Vincent and Grenadines",2010,10.04
"5611","Saint Vincent and Grenadines",2010,0
"5612","Saint Vincent and Grenadines",2010,0
"5613","Saint Vincent and Grenadines",2010,0
"5614","Saint Vincent and Grenadines",2010,0
"5615","Saint Vincent and Grenadines",2010,0
"5616","Saint Vincent and Grenadines",2010,0
"5617","Saint Vincent and Grenadines",2010,0
"5618","Saint Vincent and Grenadines",2010,0
"5619","Saint Vincent and Grenadines",2010,0
"5620","Saint Vincent and Grenadines",2010,0
"5621","Serbia",2010,93.52
"5622","Serbia",2010,42.51
"5623","Serbia",2010,26.59
"5624","Serbia",2010,25.65
"5625","Serbia",2010,14.79
"5626","Serbia",2010,13.77
"5627","Serbia",2010,6.36
"5628","Serbia",2010,6.35
"5629","Serbia",2010,3.56
"5630","Serbia",2010,1.38
"5631","Serbia",2010,0
"5632","Serbia",2010,0
"5633","Seychelles",2010,28.43
"5634","Seychelles",2010,23.56
"5635","Seychelles",2010,0
"5636","Seychelles",2010,0
"5637","Seychelles",2010,0
"5638","Seychelles",2010,0
"5639","Seychelles",2010,0
"5640","Seychelles",2010,0
"5641","Seychelles",2010,0
"5642","Seychelles",2010,0
"5643","Seychelles",2010,0
"5644","Seychelles",2010,0
"5645","Singapore",2010,50.66
"5646","Singapore",2010,15.2
"5647","Singapore",2010,15.04
"5648","Singapore",2010,14.83
"5649","Singapore",2010,8.51
"5650","Singapore",2010,7.29
"5651","Singapore",2010,5.39
"5652","Singapore",2010,5.14
"5653","Singapore",2010,4.04
"5654","Singapore",2010,2.71
"5655","Singapore",2010,0.42
"5656","Singapore",2010,0
"5657","Slovakia",2010,35.05
"5658","Slovakia",2010,30.67
"5659","Slovakia",2010,30.66
"5660","Slovakia",2010,16.09
"5661","Slovakia",2010,10.63
"5662","Slovakia",2010,5.71
"5663","Slovakia",2010,5.02
"5664","Slovakia",2010,4.44
"5665","Slovakia",2010,1.85
"5666","Slovakia",2010,1.77
"5667","Slovakia",2010,1.42
"5668","Slovakia",2010,0.37
"5669","Slovenia",2010,96.29
"5670","Slovenia",2010,49.14
"5671","Slovenia",2010,38.39
"5672","Slovenia",2010,20.64
"5673","Slovenia",2010,19.88
"5674","Slovenia",2010,14.94
"5675","Slovenia",2010,11.49
"5676","Slovenia",2010,8.39
"5677","Slovenia",2010,3.44
"5678","Slovenia",2010,2.1
"5679","Slovenia",2010,0.89
"5680","Slovenia",2010,0
"5681","South Africa",2010,3.6
"5682","South Africa",2010,2.31
"5683","South Africa",2010,1.69
"5684","South Africa",2010,1.59
"5685","South Africa",2010,1.08
"5686","South Africa",2010,0.77
"5687","South Africa",2010,0.63
"5688","South Africa",2010,0.48
"5689","South Africa",2010,0.45
"5690","South Africa",2010,0.3
"5691","South Africa",2010,0.15
"5692","South Africa",2010,0.04
"5693","Spain",2010,31.4
"5694","Spain",2010,15.06
"5695","Spain",2010,13.53
"5696","Spain",2010,7.28
"5697","Spain",2010,4.92
"5698","Spain",2010,4.45
"5699","Spain",2010,4.03
"5700","Spain",2010,4
"5701","Spain",2010,1.66
"5702","Spain",2010,0.98
"5703","Spain",2010,0.13
"5704","Spain",2010,0
"5705","Suriname",2010,100.12
"5706","Suriname",2010,59.19
"5707","Suriname",2010,58.44
"5708","Suriname",2010,48.26
"5709","Suriname",2010,39.18
"5710","Suriname",2010,37.41
"5711","Suriname",2010,21.82
"5712","Suriname",2010,20.86
"5713","Suriname",2010,18.02
"5714","Suriname",2010,9.97
"5715","Suriname",2010,8.2
"5716","Suriname",2010,3.83
"5717","Sweden",2010,31.66
"5718","Sweden",2010,25.18
"5719","Sweden",2010,21.98
"5720","Sweden",2010,17.87
"5721","Sweden",2010,13.61
"5722","Sweden",2010,9.87
"5723","Sweden",2010,8.1
"5724","Sweden",2010,7.08
"5725","Sweden",2010,5.49
"5726","Sweden",2010,5.1
"5727","Sweden",2010,0.41
"5728","Sweden",2010,0.19
"5729","Switzerland",2010,47.5
"5730","Switzerland",2010,27.62
"5731","Switzerland",2010,22
"5732","Switzerland",2010,14.25
"5733","Switzerland",2010,11.42
"5734","Switzerland",2010,9.94
"5735","Switzerland",2010,9.21
"5736","Switzerland",2010,8.63
"5737","Switzerland",2010,6.16
"5738","Switzerland",2010,3.3
"5739","Switzerland",2010,0.49
"5740","Switzerland",2010,0
"5741","Thailand",2010,18.41
"5742","Thailand",2010,13
"5743","Thailand",2010,12.54
"5744","Thailand",2010,11.91
"5745","Thailand",2010,7.89
"5746","Thailand",2010,3.58
"5747","Thailand",2010,3.47
"5748","Thailand",2010,3.33
"5749","Thailand",2010,3.13
"5750","Thailand",2010,2.55
"5751","Thailand",2010,0.36
"5752","Thailand",2010,0.33
"5753","Trinidad and Tobago",2010,32.57
"5754","Trinidad and Tobago",2010,27.32
"5755","Trinidad and Tobago",2010,26.49
"5756","Trinidad and Tobago",2010,22.26
"5757","Trinidad and Tobago",2010,15.32
"5758","Trinidad and Tobago",2010,8.29
"5759","Trinidad and Tobago",2010,7.74
"5760","Trinidad and Tobago",2010,4.36
"5761","Trinidad and Tobago",2010,3.9
"5762","Trinidad and Tobago",2010,1.14
"5763","Trinidad and Tobago",2010,1.11
"5764","Trinidad and Tobago",2010,0
"5765","Turkey",2010,7.49
"5766","Turkey",2010,4.26
"5767","Turkey",2010,4.24
"5768","Turkey",2010,3.9
"5769","Turkey",2010,3.71
"5770","Turkey",2010,2.28
"5771","Turkey",2010,1.55
"5772","Turkey",2010,1.26
"5773","Turkey",2010,1.2
"5774","Turkey",2010,0.99
"5775","Turkey",2010,0.41
"5776","Turkey",2010,0.4
"5777","Turkmenistan",2010,9.53
"5778","Turkmenistan",2010,7.57
"5779","Turkmenistan",2010,6.78
"5780","Turkmenistan",2010,6.26
"5781","Turkmenistan",2010,5.59
"5782","Turkmenistan",2010,4.02
"5783","Turkmenistan",2010,2.12
"5784","Turkmenistan",2010,1.5
"5785","Turkmenistan",2010,1.05
"5786","Turkmenistan",2010,0.92
"5787","Turkmenistan",2010,0.41
"5788","Turkmenistan",2010,0
"5789","Ukraine",2010,61.51
"5790","Ukraine",2010,47.26
"5791","Ukraine",2010,45.99
"5792","Ukraine",2010,40.59
"5793","Ukraine",2010,25.77
"5794","Ukraine",2010,15.02
"5795","Ukraine",2010,8.17
"5796","Ukraine",2010,6.61
"5797","Ukraine",2010,4.93
"5798","Ukraine",2010,4.81
"5799","Ukraine",2010,1.66
"5800","Ukraine",2010,0.75
"5801","United Arab Emirates",2010,9.46
"5802","United Arab Emirates",2010,2.82
"5803","United Arab Emirates",2010,2.38
"5804","United Arab Emirates",2010,1.8
"5805","United Arab Emirates",2010,1.72
"5806","United Arab Emirates",2010,1.56
"5807","United Arab Emirates",2010,1.41
"5808","United Arab Emirates",2010,1.37
"5809","United Arab Emirates",2010,0.19
"5810","United Arab Emirates",2010,0
"5811","United Arab Emirates",2010,0
"5812","United Arab Emirates",2010,0
"5813","United Kingdom",2010,16.8
"5814","United Kingdom",2010,12.43
"5815","United Kingdom",2010,11.58
"5816","United Kingdom",2010,11.28
"5817","United Kingdom",2010,8.14
"5818","United Kingdom",2010,4.55
"5819","United Kingdom",2010,3.53
"5820","United Kingdom",2010,3.31
"5821","United Kingdom",2010,3.02
"5822","United Kingdom",2010,2.65
"5823","United Kingdom",2010,0.09
"5824","United Kingdom",2010,0.03
"5825","United States",2010,36.03
"5826","United States",2010,27.49
"5827","United States",2010,26.34
"5828","United States",2010,22.76
"5829","United States",2010,16.79
"5830","United States",2010,8.44
"5831","United States",2010,6.83
"5832","United States",2010,5.41
"5833","United States",2010,3.88
"5834","United States",2010,3.61
"5835","United States",2010,0.88
"5836","United States",2010,0.43
"5837","Uruguay",2010,87.16
"5838","Uruguay",2010,41.26
"5839","Uruguay",2010,32.49
"5840","Uruguay",2010,26.28
"5841","Uruguay",2010,24.86
"5842","Uruguay",2010,13.61
"5843","Uruguay",2010,9.31
"5844","Uruguay",2010,8.89
"5845","Uruguay",2010,7.65
"5846","Uruguay",2010,4.34
"5847","Uruguay",2010,1.2
"5848","Uruguay",2010,0.38
"5849","Uzbekistan",2010,11.81
"5850","Uzbekistan",2010,9.89
"5851","Uzbekistan",2010,9.84
"5852","Uzbekistan",2010,7.67
"5853","Uzbekistan",2010,6.71
"5854","Uzbekistan",2010,4.59
"5855","Uzbekistan",2010,3.89
"5856","Uzbekistan",2010,3.02
"5857","Uzbekistan",2010,1.74
"5858","Uzbekistan",2010,1.55
"5859","Uzbekistan",2010,1.38
"5860","Uzbekistan",2010,1.14
"5861","Albania",2009,0
"5862","Albania",2009,0
"5863","Albania",2009,0
"5864","Albania",2009,0
"5865","Albania",2009,0
"5866","Albania",2009,0
"5867","Albania",2009,0
"5868","Albania",2009,0
"5869","Albania",2009,0
"5870","Albania",2009,0
"5871","Albania",2009,0
"5872","Albania",2009,0
"5873","Antigua and Barbuda",2009,0
"5874","Antigua and Barbuda",2009,0
"5875","Antigua and Barbuda",2009,0
"5876","Antigua and Barbuda",2009,0
"5877","Antigua and Barbuda",2009,0
"5878","Antigua and Barbuda",2009,0
"5879","Antigua and Barbuda",2009,0
"5880","Antigua and Barbuda",2009,0
"5881","Antigua and Barbuda",2009,0
"5882","Antigua and Barbuda",2009,0
"5883","Antigua and Barbuda",2009,0
"5884","Antigua and Barbuda",2009,0
"5885","Argentina",2009,27.09
"5886","Argentina",2009,17.72
"5887","Argentina",2009,16.17
"5888","Argentina",2009,15.7
"5889","Argentina",2009,11.87
"5890","Argentina",2009,4.91
"5891","Argentina",2009,3.56
"5892","Argentina",2009,3.29
"5893","Argentina",2009,3.17
"5894","Argentina",2009,2.06
"5895","Argentina",2009,0.96
"5896","Argentina",2009,0.82
"5897","Armenia",2009,15.76
"5898","Armenia",2009,5.8
